project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
adobe/brackets	19	Fri Dec 16 23:26:26 MST 2011	peterflynn	56	864	peterflynn
adobe/brackets	19	Sat Dec 17 01:54:22 MST 2011	peterflynn	1	864	peterflynn
adobe/brackets	18	Wed Jan 04 18:22:22 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	30	Wed Jan 04 18:23:47 MST 2012	njx	15	864	njx
adobe/brackets	30	Wed Jan 04 18:24:31 MST 2012	njx	1	864	peterflynn, njx
adobe/brackets	38	Wed Jan 04 18:26:17 MST 2012	njx	2	864	njx
adobe/brackets	43	Wed Jan 04 19:38:06 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	50	Sat Jan 07 01:11:49 MST 2012	njx	2	864	njx
adobe/brackets	51	Sat Jan 07 01:40:03 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	63	Tue Jan 10 23:49:25 MST 2012	njx	2	864	njx
adobe/brackets	65	Wed Jan 11 01:57:37 MST 2012	jasonsanjose	437	864	jasonsanjose
adobe/brackets	52	Wed Jan 11 02:06:56 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	67	Wed Jan 11 03:00:17 MST 2012	njx	2	864	njx
adobe/brackets	68	Wed Jan 11 03:01:01 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	68	Wed Jan 11 18:13:08 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	72	Wed Jan 11 23:12:01 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	63	Wed Jan 11 23:41:04 MST 2012	njx	1	864	njx
adobe/brackets	67	Thu Jan 12 00:37:01 MST 2012	njx	1	864	njx
adobe/brackets	49	Thu Jan 12 00:40:09 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	60	Thu Jan 12 21:15:09 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	77	Fri Jan 13 18:30:00 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	65	Fri Jan 13 23:20:58 MST 2012	jasonsanjose	1	864	jasonsanjose
adobe/brackets	85	Sat Jan 14 00:21:16 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	64	Mon Jan 16 18:43:26 MST 2012	njx	2	864	njx
adobe/brackets	87	Mon Jan 16 21:36:24 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	86	Mon Jan 16 21:37:05 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	87	Mon Jan 16 23:08:13 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	86	Mon Jan 16 23:09:46 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	79	Tue Jan 17 00:21:09 MST 2012	njx	2	864	njx
adobe/brackets	96	Tue Jan 17 18:20:53 MST 2012	njx	2	864	njx
adobe/brackets	43	Tue Jan 17 19:42:51 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	80	Tue Jan 17 20:40:27 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	72	Tue Jan 17 23:00:10 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	98	Tue Jan 17 23:02:25 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	100	Tue Jan 17 23:59:58 MST 2012	jasonsanjose	2	864	jasonsanjose
adobe/brackets	105	Wed Jan 18 06:12:15 MST 2012	redmunds	805	864	redmunds
adobe/brackets	103	Wed Jan 18 06:17:58 MST 2012	redmunds	4	864	redmunds
adobe/brackets	84	Wed Jan 18 18:19:57 MST 2012	redmunds	4	864	redmunds
adobe/brackets	52	Thu Jan 19 18:12:46 MST 2012	jasonsanjose	1	864	peterflynn, jasonsanjose
adobe/brackets	77	Thu Jan 19 18:13:20 MST 2012	jasonsanjose	1	864	peterflynn, jasonsanjose
adobe/brackets	79	Thu Jan 19 18:35:15 MST 2012	njx	2	864	redmunds, njx
adobe/brackets	72	Thu Jan 19 18:36:03 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	106	Thu Jan 19 18:38:49 MST 2012	njx	2	864	njx
adobe/brackets	79	Thu Jan 19 18:39:43 MST 2012	njx	2	864	redmunds, njx
adobe/brackets	26	Thu Jan 19 18:40:01 MST 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	26	Thu Jan 19 19:29:25 MST 2012	jasonsanjose	2	864	jasonsanjose
adobe/brackets	52	Thu Jan 19 22:40:43 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	60	Thu Jan 19 22:47:26 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	49	Thu Jan 19 23:04:01 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	77	Thu Jan 19 23:16:13 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	84	Fri Jan 20 00:03:36 MST 2012	njx	2	864	redmunds, njx
adobe/brackets	84	Fri Jan 20 01:18:18 MST 2012	njx	1	864	redmunds, njx
adobe/brackets	109	Fri Jan 20 02:44:12 MST 2012	njx	2	864	njx
adobe/brackets	76	Fri Jan 20 03:10:55 MST 2012	njx	2	864	njx
adobe/brackets	111	Fri Jan 20 03:17:20 MST 2012	redmunds	4	864	redmunds
adobe/brackets	84	Fri Jan 20 03:18:54 MST 2012	njx	1	864	redmunds, njx
adobe/brackets	115	Fri Jan 20 03:19:09 MST 2012	jasonsanjose	2	864	jasonsanjose
adobe/brackets	109	Fri Jan 20 03:42:12 MST 2012	njx	1	864	jasonsanjose, njx
adobe/brackets	88	Fri Jan 20 18:07:36 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	109	Fri Jan 20 18:08:33 MST 2012	njx	1	864	jasonsanjose, njx
adobe/brackets	76	Fri Jan 20 21:36:40 MST 2012	njx	1	864	peterflynn, njx
adobe/brackets	99	Fri Jan 20 23:13:34 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	112	Fri Jan 20 23:40:41 MST 2012	njx	2	864	njx
adobe/brackets	121	Sat Jan 21 00:57:58 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	122	Sat Jan 21 01:11:31 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	121	Sat Jan 21 02:00:18 MST 2012	jasonsanjose	3	864	redmunds, jasonsanjose
adobe/brackets	112	Sat Jan 21 02:31:32 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	121	Sat Jan 21 17:45:56 MST 2012	jasonsanjose	3	864	redmunds, jasonsanjose
adobe/brackets	30	Sun Jan 22 00:18:44 MST 2012	peterflynn	1	864	peterflynn, redmunds, njx
adobe/brackets	30	Sun Jan 22 01:15:29 MST 2012	peterflynn	1	864	peterflynn, redmunds, njx
adobe/brackets	127	Sun Jan 22 21:28:06 MST 2012	njx	2	864	njx
adobe/brackets	130	Tue Jan 24 21:21:50 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	132	Thu Jan 26 17:43:32 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	142	Fri Jan 27 00:34:13 MST 2012	njx	2	864	njx
adobe/brackets	148	Fri Jan 27 01:46:35 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	150	Fri Jan 27 02:34:31 MST 2012	njx	2	864	njx
adobe/brackets	153	Fri Jan 27 20:14:28 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	152	Fri Jan 27 21:27:31 MST 2012	njx	2	864	njx
adobe/brackets	98	Sat Jan 28 00:58:38 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	152	Sat Jan 28 01:21:51 MST 2012	njx	2	864	njx
adobe/brackets	163	Sat Jan 28 01:42:45 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	148	Mon Jan 30 19:59:01 MST 2012	jasonsanjose	2	864	jasonsanjose
adobe/brackets	144	Mon Jan 30 22:34:18 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	148	Mon Jan 30 22:39:20 MST 2012	jasonsanjose	2	864	jasonsanjose, njx
adobe/brackets	149	Mon Jan 30 22:42:37 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	172	Tue Jan 31 18:59:01 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	153	Tue Jan 31 19:37:45 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	163	Tue Jan 31 21:09:51 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	179	Tue Jan 31 23:22:08 MST 2012	njx	2	864	njx
adobe/brackets	191	Thu Feb 02 00:40:49 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	197	Fri Feb 03 02:32:17 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	105	Fri Feb 03 21:06:24 MST 2012	redmunds	4	864	redmunds
adobe/brackets	191	Sat Feb 04 01:06:10 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	172	Sat Feb 04 01:11:08 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	154	Sat Feb 04 01:13:56 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	169	Sat Feb 04 20:00:07 MST 2012	njx	3	864	njx
adobe/brackets	216	Tue Feb 07 20:49:41 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	219	Wed Feb 08 20:53:38 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	219	Wed Feb 08 21:05:55 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	223	Wed Feb 08 23:57:45 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	204	Thu Feb 09 18:21:14 MST 2012	redmunds	4	864	redmunds
adobe/brackets	214	Thu Feb 09 18:22:33 MST 2012	redmunds	4	864	redmunds
adobe/brackets	221	Thu Feb 09 21:37:44 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	236	Fri Feb 10 00:52:27 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	205	Fri Feb 10 04:18:47 MST 2012	njx	3	864	njx
adobe/brackets	203	Fri Feb 10 04:20:54 MST 2012	njx	2	864	njx
adobe/brackets	145	Fri Feb 10 04:40:35 MST 2012	njx	2	864	njx
adobe/brackets	144	Fri Feb 10 20:07:05 MST 2012	jasonsanjose	2	864	jasonsanjose
adobe/brackets	129	Tue Feb 14 00:29:20 MST 2012	njx	3	864	njx
adobe/brackets	251	Tue Feb 14 00:37:22 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	142	Tue Feb 14 01:01:34 MST 2012	njx	1	864	peterflynn, njx
adobe/brackets	53	Tue Feb 14 01:21:00 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	150	Tue Feb 14 01:32:53 MST 2012	njx	1	864	peterflynn, njx
adobe/brackets	198	Tue Feb 14 01:36:36 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	193	Tue Feb 14 21:44:48 MST 2012	njx	2	864	njx
adobe/brackets	38	Tue Feb 14 21:48:08 MST 2012	njx	1	864	jasonsanjose, njx
adobe/brackets	245	Tue Feb 14 21:51:33 MST 2012	njx	2	864	njx
adobe/brackets	187	Wed Feb 15 01:08:41 MST 2012	njx	2	864	njx
adobe/brackets	164	Wed Feb 15 21:31:16 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	156	Thu Feb 16 01:41:43 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	197	Thu Feb 16 01:46:29 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	157	Thu Feb 16 02:03:01 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	155	Thu Feb 16 23:33:36 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	133	Fri Feb 17 19:23:33 MST 2012	njx	2	864	njx
adobe/brackets	251	Fri Feb 17 22:20:08 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	88	Fri Feb 17 22:52:48 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	76	Fri Feb 17 23:00:34 MST 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	149	Fri Feb 17 23:48:52 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	99	Fri Feb 17 23:50:09 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	138	Tue Feb 21 19:41:59 MST 2012	njx	2	864	njx
adobe/brackets	271	Wed Feb 22 23:06:24 MST 2012	njx	2	864	njx
adobe/brackets	314	Fri Feb 24 20:39:30 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	316	Tue Feb 28 22:52:10 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	106	Tue Feb 28 23:44:40 MST 2012	njx	2	864	njx
adobe/brackets	272	Tue Feb 28 23:58:39 MST 2012	njx	2	864	njx
adobe/brackets	309	Wed Feb 29 01:38:22 MST 2012	njx	2	864	njx
adobe/brackets	103	Wed Feb 29 16:04:41 MST 2012	redmunds	4	864	redmunds
adobe/brackets	137	Thu Mar 01 00:18:30 MST 2012	njx	2	864	njx
adobe/brackets	344	Thu Mar 01 01:58:00 MST 2012	njx	2	864	njx
adobe/brackets	367	Thu Mar 01 23:17:32 MST 2012	redmunds	4	864	redmunds
adobe/brackets	341	Fri Mar 02 07:21:32 MST 2012	njx	2	864	njx
adobe/brackets	345	Fri Mar 02 16:58:04 MST 2012	redmunds	4	864	redmunds
adobe/brackets	378	Fri Mar 02 22:46:49 MST 2012	njx	2	864	njx
adobe/brackets	366	Fri Mar 02 23:21:51 MST 2012	redmunds	3	864	redmunds
adobe/brackets	347	Fri Mar 02 23:25:57 MST 2012	redmunds	4	864	redmunds
adobe/brackets	343	Fri Mar 02 23:43:35 MST 2012	redmunds	3	864	redmunds
adobe/brackets	285	Fri Mar 02 23:55:39 MST 2012	redmunds	4	864	redmunds
adobe/brackets	102	Fri Mar 02 23:59:15 MST 2012	redmunds	4	864	redmunds
adobe/brackets	386	Sat Mar 03 00:06:54 MST 2012	redmunds	3	864	redmunds
adobe/brackets	349	Sat Mar 03 00:10:18 MST 2012	redmunds	3	864	redmunds
adobe/brackets	388	Sat Mar 03 00:13:45 MST 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	385	Sat Mar 03 00:14:24 MST 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	340	Sat Mar 03 00:20:00 MST 2012	njx	2	864	njx
adobe/brackets	338	Sat Mar 03 01:05:14 MST 2012	redmunds	4	864	redmunds
adobe/brackets	375	Sat Mar 03 01:15:09 MST 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	390	Sat Mar 03 01:22:29 MST 2012	njx	2	864	njx
adobe/brackets	339	Sat Mar 03 02:28:01 MST 2012	njx	1	864	njx
adobe/brackets	383	Sat Mar 03 20:44:22 MST 2012	redmunds	3	864	redmunds
adobe/brackets	317	Sun Mar 04 05:25:30 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	329	Sun Mar 04 19:16:37 MST 2012	njx	2	864	njx
adobe/brackets	350	Sun Mar 04 22:21:51 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	313	Sun Mar 04 22:25:49 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	328	Sun Mar 04 22:33:43 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	394	Mon Mar 05 22:19:43 MST 2012	redmunds	4	864	redmunds
adobe/brackets	283	Thu Mar 08 16:45:01 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	290	Thu Mar 08 18:49:44 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	252	Thu Mar 08 19:18:18 MST 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	211	Thu Mar 08 20:51:09 MST 2012	njx	2	864	njx
adobe/brackets	404	Thu Mar 08 23:15:44 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	372	Fri Mar 09 00:19:47 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	412	Fri Mar 09 00:20:03 MST 2012	peterflynn	1	864	peterflynn
adobe/brackets	283	Sat Mar 10 00:30:49 MST 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	369	Mon Mar 12 20:07:24 MDT 2012	njx	2	864	njx
adobe/brackets	162	Mon Mar 12 20:12:21 MDT 2012	njx	2	864	njx
adobe/brackets	416	Mon Mar 12 23:51:08 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	413	Mon Mar 12 23:58:24 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	402	Tue Mar 13 00:00:27 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	216	Tue Mar 13 17:13:07 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	6	Tue Mar 13 21:49:02 MDT 2012	njx	2	864	njx
adobe/brackets	115	Tue Mar 13 21:54:16 MDT 2012	jasonsanjose	2	864	jasonsanjose, njx
adobe/brackets	119	Tue Mar 13 21:55:54 MDT 2012	njx	2	864	njx
adobe/brackets	139	Tue Mar 13 21:59:52 MDT 2012	njx	2	864	njx
adobe/brackets	18	Tue Mar 13 23:17:30 MDT 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	370	Wed Mar 14 00:15:34 MDT 2012	njx	2	864	njx
adobe/brackets	433	Wed Mar 14 00:16:43 MDT 2012	njx	2	864	njx
adobe/brackets	446	Wed Mar 14 18:28:36 MDT 2012	njx	2	864	njx
adobe/brackets	426	Thu Mar 15 22:48:12 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	426	Thu Mar 15 22:56:03 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	462	Mon Mar 19 21:31:41 MDT 2012	redmunds	3	864	redmunds
adobe/brackets	454	Tue Mar 20 17:40:31 MDT 2012	njx	2	864	njx
adobe/brackets	213	Tue Mar 20 17:49:30 MDT 2012	njx	2	864	njx
adobe/brackets	217	Tue Mar 20 17:50:55 MDT 2012	njx	2	864	njx
adobe/brackets	238	Tue Mar 20 17:51:26 MDT 2012	njx	2	864	njx
adobe/brackets	266	Tue Mar 20 18:07:46 MDT 2012	njx	2	864	njx
adobe/brackets	269	Tue Mar 20 18:08:27 MDT 2012	njx	2	864	njx
adobe/brackets	273	Tue Mar 20 18:10:37 MDT 2012	njx	2	864	njx
adobe/brackets	248	Tue Mar 20 18:12:15 MDT 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	291	Tue Mar 20 18:15:30 MDT 2012	njx	2	864	njx
adobe/brackets	324	Tue Mar 20 18:24:29 MDT 2012	njx	2	864	njx
adobe/brackets	352	Tue Mar 20 18:27:55 MDT 2012	njx	2	864	njx
adobe/brackets	146	Tue Mar 20 20:21:16 MDT 2012	njx	2	864	njx
adobe/brackets	263	Tue Mar 20 20:56:18 MDT 2012	njx	2	864	njx
adobe/brackets	405	Tue Mar 20 21:26:11 MDT 2012	redmunds	3	864	redmunds
adobe/brackets	192	Wed Mar 21 18:02:00 MDT 2012	njx	1	864	njx
adobe/brackets	460	Wed Mar 21 18:10:41 MDT 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	253	Wed Mar 21 22:54:39 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	471	Wed Mar 21 23:04:19 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	444	Thu Mar 22 00:04:56 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	427	Thu Mar 22 00:23:17 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	100	Thu Mar 22 00:35:32 MDT 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	292	Fri Mar 23 22:03:06 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	403	Fri Mar 23 22:06:27 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	489	Tue Mar 27 16:16:23 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	452	Tue Mar 27 17:40:27 MDT 2012	njx	2	864	njx
adobe/brackets	477	Tue Mar 27 17:49:13 MDT 2012	njx	2	864	njx
adobe/brackets	490	Tue Mar 27 17:54:56 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	499	Thu Mar 29 23:26:08 MDT 2012	njx	1	864	njx
adobe/brackets	480	Fri Mar 30 01:08:26 MDT 2012	njx	2	864	njx
adobe/brackets	500	Fri Mar 30 01:09:03 MDT 2012	njx	2	864	njx
adobe/brackets	480	Fri Mar 30 18:56:22 MDT 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	474	Fri Mar 30 23:11:25 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	518	Mon Apr 02 19:48:37 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	523	Tue Apr 03 08:23:09 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	403	Tue Apr 03 23:27:42 MDT 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	532	Wed Apr 04 00:18:36 MDT 2012	njx	2	864	njx
adobe/brackets	533	Wed Apr 04 00:37:34 MDT 2012	njx	2	864	njx
adobe/brackets	461	Wed Apr 04 01:13:11 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	524	Wed Apr 04 02:07:03 MDT 2012	raymondlim	480	864	raymondlim
adobe/brackets	491	Wed Apr 04 18:13:49 MDT 2012	jasonsanjose	4	864	jasonsanjose
adobe/brackets	527	Wed Apr 04 22:32:35 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	542	Thu Apr 05 16:41:46 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	520	Thu Apr 05 17:43:38 MDT 2012	njx	2	864	njx
adobe/brackets	543	Thu Apr 05 18:34:12 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	545	Thu Apr 05 18:35:55 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	550	Thu Apr 05 20:03:55 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	554	Thu Apr 05 20:07:39 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	493	Thu Apr 05 21:41:59 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	532	Thu Apr 05 22:30:07 MDT 2012	njx	2	864	njx
adobe/brackets	537	Thu Apr 05 22:30:22 MDT 2012	njx	2	864	njx
adobe/brackets	534	Thu Apr 05 22:32:59 MDT 2012	njx	2	864	njx
adobe/brackets	461	Thu Apr 05 22:36:52 MDT 2012	peterflynn	1	864	peterflynn, jasonsanjose
adobe/brackets	546	Thu Apr 05 23:18:18 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	559	Thu Apr 05 23:48:17 MDT 2012	njx	2	864	njx
adobe/brackets	579	Fri Apr 06 01:06:47 MDT 2012	njx	2	864	njx
adobe/brackets	560	Fri Apr 06 02:01:32 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	538	Fri Apr 06 22:01:45 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	587	Fri Apr 06 22:04:10 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	582	Fri Apr 06 22:20:14 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	572	Fri Apr 06 22:22:41 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	539	Fri Apr 06 22:23:29 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	571	Fri Apr 06 22:46:22 MDT 2012	njx	2	864	njx
adobe/brackets	593	Fri Apr 06 22:51:03 MDT 2012	njx	2	864	njx
adobe/brackets	589	Sat Apr 07 01:12:16 MDT 2012	njx	1	864	njx
adobe/brackets	533	Sat Apr 07 01:48:56 MDT 2012	njx	2	864	njx
adobe/brackets	579	Sat Apr 07 03:25:07 MDT 2012	njx	2	864	raymondlim, njx
adobe/brackets	588	Sat Apr 07 15:35:12 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	541	Sat Apr 07 15:36:10 MDT 2012	raymondlim	3	864	raymondlim
adobe/brackets	603	Sun Apr 08 18:45:51 MDT 2012	njx	2	864	njx
adobe/brackets	531	Mon Apr 09 04:32:11 MDT 2012	njx	1	864	njx
adobe/brackets	611	Thu Apr 12 03:54:42 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	580	Fri Apr 13 19:04:33 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	646	Tue Apr 17 18:44:33 MDT 2012	redmunds	4	864	redmunds
adobe/brackets	657	Tue Apr 17 20:42:12 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	666	Tue Apr 17 23:57:58 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	613	Wed Apr 18 21:57:42 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	645	Wed Apr 18 22:45:17 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	679	Thu Apr 19 00:36:18 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	660	Thu Apr 19 16:36:18 MDT 2012	njx	2	864	njx
adobe/brackets	636	Thu Apr 19 16:53:00 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	690	Thu Apr 19 20:57:44 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	673	Fri Apr 20 22:54:48 MDT 2012	njx	2	864	njx
adobe/brackets	686	Fri Apr 20 23:00:25 MDT 2012	njx	2	864	njx
adobe/brackets	689	Sat Apr 21 00:17:58 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	676	Sat Apr 21 00:23:19 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	698	Sat Apr 21 01:33:59 MDT 2012	njx	2	864	njx
adobe/brackets	628	Mon Apr 23 16:41:41 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	717	Tue Apr 24 17:22:28 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	711	Tue Apr 24 17:29:27 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	631	Tue Apr 24 17:41:59 MDT 2012	njx	2	864	njx
adobe/brackets	639	Tue Apr 24 17:43:01 MDT 2012	njx	2	864	njx
adobe/brackets	692	Tue Apr 24 18:54:50 MDT 2012	njx	2	864	njx
adobe/brackets	687	Tue Apr 24 21:36:22 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	688	Tue Apr 24 22:46:16 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	575	Wed Apr 25 00:44:13 MDT 2012	raymondlim	3	864	raymondlim
adobe/brackets	467	Wed Apr 25 00:44:26 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	721	Wed Apr 25 06:10:14 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	642	Wed Apr 25 20:35:27 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	707	Wed Apr 25 22:37:42 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	719	Thu Apr 26 00:07:05 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	707	Thu Apr 26 00:12:39 MDT 2012	peterflynn	1	864	peterflynn, njx
adobe/brackets	728	Thu Apr 26 04:26:49 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	659	Fri Apr 27 22:05:53 MDT 2012	raymondlim	5	864	raymondlim
adobe/brackets	750	Fri Apr 27 22:29:20 MDT 2012	jasonsanjose	3	864	jasonsanjose
adobe/brackets	766	Sat Apr 28 18:36:16 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	624	Mon Apr 30 15:56:52 MDT 2012	redmunds	4	864	redmunds
adobe/brackets	758	Mon Apr 30 21:43:52 MDT 2012	redmunds	4	864	redmunds
adobe/brackets	751	Tue May 01 17:08:32 MDT 2012	njx	2	864	njx
adobe/brackets	320	Tue May 01 23:19:15 MDT 2012	peterflynn	1	864	peterflynn
adobe/brackets	767	Tue May 01 23:19:30 MDT 2012	njx	2	864	njx
