project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
adobe/brackets	6	Tue Dec 13 06:20:12 MST 2011	tvoliter	171	330	tvoliter
adobe/brackets	19	Fri Dec 16 23:26:26 MST 2011	peterflynn	137	330	peterflynn
adobe/brackets	31	Wed Dec 21 00:06:31 MST 2011	gruehle	162	330	gruehle
adobe/brackets	32	Wed Dec 21 00:06:46 MST 2011	gruehle	1	330	gruehle
adobe/brackets	29	Wed Dec 21 01:29:42 MST 2011	tvoliter	3	330	tvoliter
adobe/brackets	29	Wed Dec 21 16:07:47 MST 2011	tvoliter	1	330	tvoliter, chrisbank
adobe/brackets	41	Wed Dec 21 23:52:50 MST 2011	tvoliter	1	330	tvoliter
adobe/brackets	18	Wed Jan 04 18:22:22 MST 2012	peterflynn	3	330	peterflynn
adobe/brackets	30	Wed Jan 04 18:23:47 MST 2012	njx	145	330	njx
adobe/brackets	30	Wed Jan 04 18:24:31 MST 2012	njx	1	330	peterflynn, njx
adobe/brackets	38	Wed Jan 04 18:26:17 MST 2012	njx	4	330	njx
adobe/brackets	26	Wed Jan 04 18:35:43 MST 2012	gruehle	3	330	gruehle
adobe/brackets	43	Wed Jan 04 19:38:06 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	49	Sat Jan 07 00:38:31 MST 2012	gruehle	2	330	gruehle
adobe/brackets	50	Sat Jan 07 01:11:49 MST 2012	njx	4	330	njx
adobe/brackets	51	Sat Jan 07 01:40:03 MST 2012	peterflynn	3	330	peterflynn
adobe/brackets	56	Mon Jan 09 22:04:38 MST 2012	joelrbrandt	60	330	joelrbrandt
adobe/brackets	56	Mon Jan 09 22:32:52 MST 2012	joelrbrandt	1	330	gruehle, joelrbrandt
adobe/brackets	60	Tue Jan 10 19:12:30 MST 2012	gruehle	1	330	gruehle
adobe/brackets	63	Tue Jan 10 23:49:25 MST 2012	njx	3	330	njx
adobe/brackets	65	Wed Jan 11 01:57:37 MST 2012	jasonsanjose	207	330	jasonsanjose
adobe/brackets	52	Wed Jan 11 02:06:56 MST 2012	jasonsanjose	7	330	jasonsanjose
adobe/brackets	67	Wed Jan 11 03:00:17 MST 2012	njx	3	330	njx
adobe/brackets	68	Wed Jan 11 03:01:01 MST 2012	peterflynn	2	330	peterflynn
adobe/brackets	72	Wed Jan 11 23:12:01 MST 2012	peterflynn	2	330	peterflynn
adobe/brackets	50	Thu Jan 12 00:37:27 MST 2012	njx	1	330	njx, joelrbrandt
adobe/brackets	49	Thu Jan 12 00:40:09 MST 2012	gruehle	1	330	peterflynn, gruehle
adobe/brackets	60	Thu Jan 12 21:15:09 MST 2012	gruehle	1	330	peterflynn, gruehle
adobe/brackets	77	Fri Jan 13 18:30:00 MST 2012	jasonsanjose	2	330	jasonsanjose
adobe/brackets	85	Sat Jan 14 00:21:16 MST 2012	jasonsanjose	5	330	jasonsanjose
adobe/brackets	85	Sat Jan 14 00:39:03 MST 2012	jasonsanjose	1	330	tvoliter, jasonsanjose
adobe/brackets	86	Mon Jan 16 18:25:09 MST 2012	joelrbrandt	6	330	joelrbrandt
adobe/brackets	87	Mon Jan 16 21:08:01 MST 2012	joelrbrandt	6	330	joelrbrandt
adobe/brackets	88	Mon Jan 16 21:17:46 MST 2012	gruehle	2	330	gruehle
adobe/brackets	26	Mon Jan 16 21:18:19 MST 2012	gruehle	1	330	chrisbank, gruehle
adobe/brackets	87	Mon Jan 16 21:36:24 MST 2012	joelrbrandt	1	330	peterflynn, joelrbrandt
adobe/brackets	86	Mon Jan 16 21:37:05 MST 2012	joelrbrandt	1	330	peterflynn, joelrbrandt
adobe/brackets	79	Tue Jan 17 00:21:09 MST 2012	njx	3	330	njx
adobe/brackets	43	Tue Jan 17 17:25:59 MST 2012	peterflynn	1	330	peterflynn, chrisbank
adobe/brackets	96	Tue Jan 17 18:20:53 MST 2012	njx	3	330	njx
adobe/brackets	80	Tue Jan 17 20:39:59 MST 2012	chrisbank	6	330	chrisbank
adobe/brackets	99	Tue Jan 17 22:50:20 MST 2012	gruehle	2	330	gruehle
adobe/brackets	72	Tue Jan 17 23:00:10 MST 2012	peterflynn	1	330	peterflynn, njx
adobe/brackets	98	Tue Jan 17 23:02:25 MST 2012	peterflynn	2	330	peterflynn
adobe/brackets	100	Tue Jan 17 23:59:58 MST 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	91	Wed Jan 18 00:45:36 MST 2012	gruehle	3	330	gruehle
adobe/brackets	53	Wed Jan 18 00:47:24 MST 2012	chrisbank	4	330	chrisbank
adobe/brackets	48	Wed Jan 18 00:48:09 MST 2012	joelrbrandt	7	330	joelrbrandt
adobe/brackets	105	Wed Jan 18 06:12:15 MST 2012	redmunds	229	330	redmunds
adobe/brackets	104	Wed Jan 18 06:16:47 MST 2012	tvoliter	6	330	tvoliter
adobe/brackets	103	Wed Jan 18 06:17:58 MST 2012	redmunds	7	330	redmunds
adobe/brackets	102	Wed Jan 18 06:29:04 MST 2012	tvoliter	5	330	tvoliter
adobe/brackets	84	Wed Jan 18 18:19:57 MST 2012	redmunds	8	330	redmunds
adobe/brackets	30	Wed Jan 18 23:04:22 MST 2012	peterflynn	1	330	peterflynn, tvoliter, njx
adobe/brackets	52	Thu Jan 19 18:12:46 MST 2012	jasonsanjose	2	330	peterflynn, jasonsanjose
adobe/brackets	77	Thu Jan 19 18:13:20 MST 2012	jasonsanjose	1	330	peterflynn, jasonsanjose
adobe/brackets	79	Thu Jan 19 18:35:15 MST 2012	njx	2	330	redmunds, njx
adobe/brackets	106	Thu Jan 19 18:38:49 MST 2012	njx	4	330	njx
adobe/brackets	26	Thu Jan 19 18:40:01 MST 2012	gruehle	1	330	chrisbank, jasonsanjose, gruehle
adobe/brackets	84	Fri Jan 20 00:03:36 MST 2012	njx	2	330	redmunds, njx
adobe/brackets	109	Fri Jan 20 02:44:12 MST 2012	njx	2	330	njx
adobe/brackets	76	Fri Jan 20 03:10:55 MST 2012	njx	3	330	njx
adobe/brackets	111	Fri Jan 20 03:17:20 MST 2012	redmunds	8	330	redmunds
adobe/brackets	115	Fri Jan 20 03:19:09 MST 2012	jasonsanjose	1	330	jasonsanjose
adobe/brackets	109	Fri Jan 20 03:42:12 MST 2012	njx	1	330	jasonsanjose, njx
adobe/brackets	88	Fri Jan 20 18:07:36 MST 2012	gruehle	1	330	peterflynn, gruehle
adobe/brackets	76	Fri Jan 20 21:36:40 MST 2012	njx	1	330	peterflynn, njx
adobe/brackets	30	Fri Jan 20 21:41:20 MST 2012	peterflynn	1	330	peterflynn, tvoliter, chrisbank, njx
adobe/brackets	99	Fri Jan 20 23:13:34 MST 2012	gruehle	1	330	peterflynn, gruehle
adobe/brackets	112	Fri Jan 20 23:38:49 MST 2012	joelrbrandt	8	330	joelrbrandt
adobe/brackets	112	Fri Jan 20 23:40:41 MST 2012	njx	2	330	joelrbrandt, njx
adobe/brackets	121	Sat Jan 21 00:57:58 MST 2012	jasonsanjose	7	330	jasonsanjose
adobe/brackets	122	Sat Jan 21 01:11:31 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	121	Sat Jan 21 02:00:18 MST 2012	jasonsanjose	3	330	redmunds, jasonsanjose
adobe/brackets	112	Sat Jan 21 02:31:32 MST 2012	peterflynn	1	330	peterflynn, joelrbrandt, njx
adobe/brackets	122	Sat Jan 21 02:34:14 MST 2012	peterflynn	1	330	peterflynn, tvoliter
adobe/brackets	30	Sun Jan 22 00:18:44 MST 2012	peterflynn	1	330	peterflynn, redmunds, tvoliter, chrisbank, njx
adobe/brackets	127	Sun Jan 22 21:28:06 MST 2012	njx	2	330	njx
adobe/brackets	130	Tue Jan 24 21:00:06 MST 2012	joelrbrandt	8	330	joelrbrandt
adobe/brackets	132	Tue Jan 24 21:20:14 MST 2012	joelrbrandt	6	330	joelrbrandt
adobe/brackets	130	Tue Jan 24 21:21:50 MST 2012	joelrbrandt	1	330	jasonsanjose, joelrbrandt
adobe/brackets	132	Thu Jan 26 17:43:32 MST 2012	joelrbrandt	1	330	jasonsanjose, joelrbrandt
adobe/brackets	132	Thu Jan 26 18:11:40 MST 2012	jasonsanjose	1	330	tvoliter, jasonsanjose, joelrbrandt
adobe/brackets	130	Thu Jan 26 18:12:10 MST 2012	jasonsanjose	1	330	tvoliter, jasonsanjose, joelrbrandt
adobe/brackets	136	Thu Jan 26 18:55:42 MST 2012	joelrbrandt	5	330	joelrbrandt
adobe/brackets	142	Fri Jan 27 00:34:13 MST 2012	njx	3	330	njx
adobe/brackets	148	Fri Jan 27 01:46:35 MST 2012	jasonsanjose	4	330	jasonsanjose
adobe/brackets	150	Fri Jan 27 02:34:31 MST 2012	njx	2	330	njx
adobe/brackets	152	Fri Jan 27 21:27:31 MST 2012	njx	2	330	njx
adobe/brackets	163	Sat Jan 28 01:42:45 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	119	Mon Jan 30 22:13:34 MST 2012	joelrbrandt	8	330	joelrbrandt
adobe/brackets	144	Mon Jan 30 22:34:18 MST 2012	jasonsanjose	4	330	jasonsanjose
adobe/brackets	149	Mon Jan 30 22:42:37 MST 2012	jasonsanjose	4	330	jasonsanjose
adobe/brackets	172	Tue Jan 31 04:33:19 MST 2012	tvoliter	6	330	tvoliter
adobe/brackets	172	Tue Jan 31 18:59:01 MST 2012	tvoliter	1	330	tvoliter, jasonsanjose
adobe/brackets	179	Tue Jan 31 23:22:08 MST 2012	njx	2	330	njx
adobe/brackets	191	Thu Feb 02 00:40:49 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	127	Thu Feb 02 21:57:01 MST 2012	njx	1	330	njx, joelrbrandt
adobe/brackets	197	Fri Feb 03 02:32:17 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	211	Tue Feb 07 15:15:15 MST 2012	gruehle	5	330	gruehle
adobe/brackets	216	Tue Feb 07 20:49:41 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	219	Wed Feb 08 20:53:38 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	223	Wed Feb 08 22:25:29 MST 2012	tvoliter	5	330	tvoliter
adobe/brackets	251	Tue Feb 14 00:37:22 MST 2012	peterflynn	1	330	peterflynn
adobe/brackets	138	Tue Feb 14 22:15:40 MST 2012	chrisbank	8	330	chrisbank
adobe/brackets	532	Wed Apr 04 00:18:36 MDT 2012	njx	2	330	njx
adobe/brackets	533	Wed Apr 04 00:37:34 MDT 2012	njx	2	330	njx
adobe/brackets	534	Wed Apr 04 00:49:46 MDT 2012	gruehle	4	330	gruehle
adobe/brackets	613	Wed Apr 11 04:55:04 MDT 2012	ryanstewart	78	330	ryanstewart
adobe/brackets	657	Tue Apr 17 05:55:50 MDT 2012	ryanstewart	8	330	ryanstewart
adobe/brackets	659	Tue Apr 17 18:25:16 MDT 2012	ryanstewart	9	330	ryanstewart
adobe/brackets	674	Wed Apr 18 00:12:56 MDT 2012	ryanstewart	8	330	ryanstewart
adobe/brackets	703	Fri Apr 20 17:37:05 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	766	Sat Apr 28 18:36:16 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	766	Sat Apr 28 18:36:26 MDT 2012	peterflynn	1	330	peterflynn, garthdb
adobe/brackets	830	Tue May 08 18:20:02 MDT 2012	ryanstewart	9	330	ryanstewart
adobe/brackets	526	Tue May 08 22:36:55 MDT 2012	garthdb	10	330	garthdb
adobe/brackets	733	Tue May 08 22:36:55 MDT 2012	garthdb	10	330	garthdb
adobe/brackets	315	Tue May 08 22:37:18 MDT 2012	gruehle	4	330	gruehle
adobe/brackets	389	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	391	Tue May 08 22:37:19 MDT 2012	gruehle	5	330	gruehle
adobe/brackets	422	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	748	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	752	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	776	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	777	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	827	Tue May 08 22:37:19 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	517	Tue May 08 22:38:02 MDT 2012	jasonsanjose	2	330	jasonsanjose
adobe/brackets	741	Tue May 08 22:38:02 MDT 2012	jasonsanjose	5	330	jasonsanjose
adobe/brackets	800	Tue May 08 22:38:02 MDT 2012	jasonsanjose	5	330	jasonsanjose
adobe/brackets	838	Tue May 08 22:38:02 MDT 2012	jasonsanjose	5	330	jasonsanjose
adobe/brackets	360	Tue May 08 22:39:29 MDT 2012	njx	3	330	njx
adobe/brackets	510	Tue May 08 22:39:29 MDT 2012	njx	3	330	njx
adobe/brackets	561	Tue May 08 22:39:29 MDT 2012	njx	3	330	njx
adobe/brackets	600	Tue May 08 22:39:29 MDT 2012	njx	2	330	njx
adobe/brackets	601	Tue May 08 22:39:29 MDT 2012	njx	3	330	njx
adobe/brackets	623	Tue May 08 22:39:29 MDT 2012	njx	2	330	njx
adobe/brackets	788	Tue May 08 22:39:29 MDT 2012	njx	2	330	njx
adobe/brackets	425	Tue May 08 22:39:46 MDT 2012	peterflynn	2	330	peterflynn
adobe/brackets	502	Tue May 08 22:39:46 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	674	Tue May 08 22:39:46 MDT 2012	peterflynn	2	330	peterflynn, ryanstewart
adobe/brackets	703	Tue May 08 22:39:46 MDT 2012	peterflynn	1	330	peterflynn, tvoliter
adobe/brackets	709	Tue May 08 22:39:46 MDT 2012	peterflynn	2	330	peterflynn
adobe/brackets	803	Tue May 08 22:39:46 MDT 2012	peterflynn	2	330	peterflynn
adobe/brackets	804	Tue May 08 22:39:46 MDT 2012	peterflynn	2	330	peterflynn
adobe/brackets	382	Tue May 08 22:40:00 MDT 2012	redmunds	6	330	redmunds
adobe/brackets	247	Tue May 08 22:40:17 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	652	Tue May 08 22:40:17 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	811	Tue May 08 22:40:17 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	828	Tue May 08 22:40:17 MDT 2012	tvoliter	6	330	tvoliter
adobe/brackets	829	Tue May 08 22:40:17 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	830	Tue May 08 23:00:03 MDT 2012	jasonsanjose	4	330	jasonsanjose, ryanstewart
adobe/brackets	723	Tue May 08 23:24:26 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	852	Wed May 09 21:34:35 MDT 2012	ryanstewart	10	330	ryanstewart
adobe/brackets	854	Wed May 09 23:06:01 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	766	Wed May 09 23:07:53 MDT 2012	peterflynn	1	330	peterflynn, pthiess, garthdb
adobe/brackets	733	Wed May 09 23:08:25 MDT 2012	peterflynn	1	330	peterflynn, garthdb
adobe/brackets	776	Wed May 09 23:30:37 MDT 2012	peterflynn	1	330	peterflynn, gruehle
adobe/brackets	854	Thu May 10 16:48:09 MDT 2012	peterflynn	1	330	peterflynn, gruehle
adobe/brackets	838	Thu May 10 17:55:46 MDT 2012	gruehle	3	330	jasonsanjose, gruehle
adobe/brackets	800	Thu May 10 17:55:58 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	827	Thu May 10 18:57:00 MDT 2012	gruehle	2	330	redmunds, gruehle
adobe/brackets	408	Thu May 10 22:25:12 MDT 2012	njx	2	330	njx
adobe/brackets	408	Thu May 10 22:26:11 MDT 2012	njx	1	330	redmunds, njx
adobe/brackets	752	Fri May 11 16:48:38 MDT 2012	gruehle	2	330	peterflynn, gruehle
adobe/brackets	848	Fri May 11 18:57:29 MDT 2012	mikechambers	75	330	mikechambers
adobe/brackets	860	Fri May 11 19:05:10 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	866	Fri May 11 19:09:49 MDT 2012	mikechambers	7	330	mikechambers
adobe/brackets	869	Fri May 11 20:05:52 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	875	Sun May 13 05:33:06 MDT 2012	garthdb	9	330	garthdb
adobe/brackets	875	Mon May 14 16:38:53 MDT 2012	garthdb	3	330	garthdb, ryanstewart
adobe/brackets	861	Mon May 14 21:26:16 MDT 2012	redmunds	6	330	redmunds
adobe/brackets	881	Mon May 14 22:43:45 MDT 2012	raymondlim	310	330	raymondlim
adobe/brackets	886	Mon May 14 22:47:45 MDT 2012	raymondlim	10	330	raymondlim
adobe/brackets	882	Mon May 14 22:49:32 MDT 2012	gruehle	1	330	gruehle
adobe/brackets	900	Tue May 15 23:54:13 MDT 2012	tvoliter	4	330	tvoliter
adobe/brackets	883	Thu May 17 01:37:42 MDT 2012	raymondlim	9	330	raymondlim
adobe/brackets	870	Thu May 17 17:09:30 MDT 2012	jasonsanjose	4	330	jasonsanjose
adobe/brackets	907	Thu May 17 17:10:43 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	902	Thu May 17 17:11:34 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	891	Thu May 17 17:12:21 MDT 2012	jasonsanjose	4	330	jasonsanjose
adobe/brackets	913	Sat May 19 00:38:22 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	905	Sun May 20 17:12:36 MDT 2012	raymondlim	8	330	raymondlim
adobe/brackets	861	Mon May 21 19:34:57 MDT 2012	peterflynn	2	330	peterflynn, redmunds
adobe/brackets	852	Mon May 21 19:35:11 MDT 2012	ryanstewart	5	330	mikechambers, ryanstewart
adobe/brackets	915	Mon May 21 21:31:19 MDT 2012	tvoliter	4	330	tvoliter
adobe/brackets	913	Mon May 21 22:07:42 MDT 2012	tvoliter	2	330	tvoliter, njx
adobe/brackets	868	Tue May 22 17:21:51 MDT 2012	njx	2	330	njx
adobe/brackets	891	Tue May 22 18:24:34 MDT 2012	jasonsanjose	2	330	jasonsanjose, njx
adobe/brackets	907	Tue May 22 18:24:51 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	902	Tue May 22 18:25:18 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	918	Tue May 22 18:55:37 MDT 2012	raymondlim	11	330	raymondlim
adobe/brackets	918	Tue May 22 19:51:18 MDT 2012	raymondlim	5	330	raymondlim, cantrell
adobe/brackets	924	Tue May 22 23:48:32 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	925	Wed May 23 00:01:25 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	926	Wed May 23 00:03:51 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	928	Wed May 23 17:14:39 MDT 2012	garthdb	11	330	garthdb
adobe/brackets	931	Thu May 24 17:22:44 MDT 2012	cantrell	13	330	cantrell
adobe/brackets	932	Thu May 24 17:23:18 MDT 2012	cantrell	6	330	cantrell
adobe/brackets	938	Thu May 24 18:42:20 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	831	Sun May 27 00:43:40 MDT 2012	redmunds	6	330	redmunds
adobe/brackets	948	Sun May 27 16:17:47 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	916	Tue May 29 17:32:30 MDT 2012	ryanstewart	6	330	ryanstewart
adobe/brackets	918	Tue May 29 17:36:24 MDT 2012	tvoliter	3	330	raymondlim, tvoliter, cantrell
adobe/brackets	931	Tue May 29 17:45:28 MDT 2012	tvoliter	4	330	tvoliter, cantrell
adobe/brackets	933	Tue May 29 17:46:58 MDT 2012	cantrell	8	330	cantrell
adobe/brackets	935	Tue May 29 17:48:32 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	938	Tue May 29 17:51:39 MDT 2012	peterflynn	1	330	peterflynn, redmunds
adobe/brackets	935	Tue May 29 17:55:05 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	951	Tue May 29 19:55:46 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	952	Tue May 29 21:43:39 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	931	Tue May 29 23:23:35 MDT 2012	tvoliter	2	330	raymondlim, tvoliter, cantrell
adobe/brackets	723	Tue May 29 23:26:26 MDT 2012	peterflynn	1	330	peterflynn, tvoliter
adobe/brackets	956	Wed May 30 21:50:59 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	957	Wed May 30 21:54:04 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	961	Wed May 30 22:30:49 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	959	Wed May 30 22:34:44 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	955	Wed May 30 22:38:07 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	964	Thu May 31 01:18:35 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	955	Thu May 31 04:08:01 MDT 2012	jasonsanjose	2	330	jasonsanjose, njx
adobe/brackets	956	Thu May 31 05:40:31 MDT 2012	tvoliter	1	330	raymondlim, tvoliter
adobe/brackets	952	Thu May 31 16:21:11 MDT 2012	tvoliter	1	330	peterflynn, tvoliter
adobe/brackets	951	Thu May 31 16:37:55 MDT 2012	tvoliter	1	330	peterflynn, tvoliter
adobe/brackets	931	Thu May 31 16:41:09 MDT 2012	tvoliter	2	330	raymondlim, tvoliter, jasonsanjose, cantrell
adobe/brackets	964	Thu May 31 17:29:38 MDT 2012	tvoliter	2	330	tvoliter, jasonsanjose
adobe/brackets	961	Thu May 31 17:31:04 MDT 2012	tvoliter	1	330	tvoliter, jasonsanjose
adobe/brackets	960	Thu May 31 17:56:07 MDT 2012	redmunds	7	330	redmunds
adobe/brackets	968	Thu May 31 18:19:13 MDT 2012	jasonsanjose	1	330	jasonsanjose
adobe/brackets	971	Thu May 31 22:28:14 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	974	Thu May 31 23:09:56 MDT 2012	jasonsanjose	5	330	jasonsanjose
adobe/brackets	883	Fri Jun 01 00:45:16 MDT 2012	peterflynn	1	330	raymondlim, peterflynn
adobe/brackets	974	Fri Jun 01 04:22:02 MDT 2012	jasonsanjose	4	330	redmunds, jasonsanjose
adobe/brackets	870	Fri Jun 01 16:36:43 MDT 2012	njx	2	330	jasonsanjose, njx
adobe/brackets	960	Fri Jun 01 18:15:51 MDT 2012	redmunds	5	330	redmunds, mikechambers
adobe/brackets	974	Fri Jun 01 18:50:43 MDT 2012	peterflynn	1	330	peterflynn, redmunds, jasonsanjose
adobe/brackets	957	Fri Jun 01 21:20:47 MDT 2012	tvoliter	1	330	raymondlim, tvoliter
adobe/brackets	983	Fri Jun 01 21:32:44 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	984	Fri Jun 01 22:28:17 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	957	Fri Jun 01 22:40:41 MDT 2012	tvoliter	1	330	raymondlim, tvoliter, jasonsanjose
adobe/brackets	870	Fri Jun 01 22:53:14 MDT 2012	njx	1	330	peterflynn, jasonsanjose, njx
adobe/brackets	983	Fri Jun 01 23:24:49 MDT 2012	jasonsanjose	2	330	redmunds, jasonsanjose
adobe/brackets	983	Sat Jun 02 01:02:45 MDT 2012	peterflynn	1	330	peterflynn, redmunds, jasonsanjose
adobe/brackets	984	Sat Jun 02 01:48:24 MDT 2012	jasonsanjose	1	330	jasonsanjose, njx
adobe/brackets	964	Sat Jun 02 01:48:57 MDT 2012	peterflynn	1	330	peterflynn, tvoliter, jasonsanjose
adobe/brackets	989	Sat Jun 02 03:59:02 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	989	Sun Jun 03 21:35:16 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	935	Sun Jun 03 21:46:41 MDT 2012	peterflynn	1	330	peterflynn, raymondlim, jasonsanjose
adobe/brackets	999	Tue Jun 05 18:24:35 MDT 2012	njx	4	330	njx
adobe/brackets	966	Wed Jun 06 14:48:31 MDT 2012	redmunds	6	330	redmunds
adobe/brackets	981	Wed Jun 06 23:48:24 MDT 2012	njx	2	330	njx
adobe/brackets	993	Thu Jun 07 03:20:13 MDT 2012	raymondlim	7	330	raymondlim
adobe/brackets	1004	Thu Jun 07 19:37:03 MDT 2012	raymondlim	9	330	raymondlim
adobe/brackets	159	Thu Jun 07 20:53:35 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	1015	Fri Jun 08 17:17:20 MDT 2012	raymondlim	7	330	raymondlim
adobe/brackets	1015	Fri Jun 08 18:40:54 MDT 2012	peterflynn	1	330	raymondlim, peterflynn
adobe/brackets	933	Sat Jun 09 00:51:07 MDT 2012	cantrell	6	330	raymondlim, cantrell
adobe/brackets	961	Sat Jun 09 01:25:28 MDT 2012	tvoliter	1	330	redmunds, tvoliter, jasonsanjose
adobe/brackets	1002	Mon Jun 11 16:32:44 MDT 2012	redmunds	7	330	redmunds
adobe/brackets	1015	Mon Jun 11 21:56:00 MDT 2012	peterflynn	1	330	raymondlim, peterflynn, cfjedimaster
adobe/brackets	1013	Mon Jun 11 22:11:17 MDT 2012	njx	2	330	njx
adobe/brackets	966	Mon Jun 11 22:26:24 MDT 2012	peterflynn	1	330	peterflynn, redmunds
adobe/brackets	1029	Mon Jun 11 22:54:54 MDT 2012	joelrbrandt	8	330	joelrbrandt
adobe/brackets	1026	Mon Jun 11 23:47:30 MDT 2012	njx	3	330	njx
adobe/brackets	1025	Mon Jun 11 23:47:36 MDT 2012	njx	2	330	njx
adobe/brackets	1024	Mon Jun 11 23:47:43 MDT 2012	njx	1	330	njx
adobe/brackets	777	Tue Jun 12 00:40:11 MDT 2012	peterflynn	1	330	peterflynn, gruehle
adobe/brackets	179	Tue Jun 12 01:04:56 MDT 2012	peterflynn	1	330	peterflynn, njx
adobe/brackets	561	Tue Jun 12 01:05:18 MDT 2012	njx	2	330	raymondlim, njx
adobe/brackets	608	Tue Jun 12 01:06:27 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	1028	Tue Jun 12 17:32:08 MDT 2012	tvoliter	5	330	tvoliter
adobe/brackets	1031	Tue Jun 12 17:34:52 MDT 2012	njx	2	330	njx
adobe/brackets	1035	Tue Jun 12 17:37:53 MDT 2012	njx	2	330	njx
adobe/brackets	971	Tue Jun 12 18:59:28 MDT 2012	peterflynn	1	330	peterflynn, gruehle
adobe/brackets	959	Tue Jun 12 19:03:45 MDT 2012	tvoliter	2	330	redmunds, tvoliter
adobe/brackets	1035	Tue Jun 12 20:25:47 MDT 2012	peterflynn	1	330	peterflynn, njx
adobe/brackets	1026	Tue Jun 12 22:05:30 MDT 2012	njx	1	330	redmunds, njx
adobe/brackets	1025	Tue Jun 12 22:06:04 MDT 2012	njx	1	330	redmunds, njx
adobe/brackets	1042	Wed Jun 13 17:55:18 MDT 2012	njx	2	330	njx
adobe/brackets	1030	Wed Jun 13 18:35:57 MDT 2012	njx	2	330	njx
adobe/brackets	1002	Wed Jun 13 21:22:22 MDT 2012	njx	3	330	redmunds, njx
adobe/brackets	1030	Wed Jun 13 23:26:12 MDT 2012	peterflynn	1	330	peterflynn, njx
adobe/brackets	1046	Thu Jun 14 17:19:43 MDT 2012	njx	4	330	njx
adobe/brackets	954	Thu Jun 14 17:20:34 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	992	Thu Jun 14 17:21:48 MDT 2012	njx	2	330	njx
adobe/brackets	890	Thu Jun 14 17:26:36 MDT 2012	gruehle	2	330	gruehle
adobe/brackets	1046	Thu Jun 14 17:58:54 MDT 2012	njx	2	330	jasonsanjose, njx
