 	 	project:	ALL	ALL	#ofBugs:	130	#ofCommunityMembers:	67 - 665						project:	adobe/brackets	2935735	#ofAssignments:	6	#ofCommunityMembers:	309					project:	fog/fog	203666	#ofAssignments:	27	#ofCommunityMembers:	665					project:	lift/framework	1295197	#ofAssignments:	97	#ofCommunityMembers:	67																																																																																																																		
Experiment title	TIME	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	Any comments for the experiment	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10	MRR	MAP	Top 1	Top 5	Top 10	p@1	r@1	p@5	r@5	p@10	r@10																																																																																																														
1- (bTDmL - bTDmL - w__+TF_F_T+IDF_fre+pri+tL_b+r2 - 3tP) - 20170619_174725	0.2Sec	0.76341	75.95904	62.30769	90.76923	91.53846	62.30769	61.92308	18.15385	90.38462	9.15385	91.15385	-	0.50331	42.05589	50.00000	50.00000	50.00000	50.00000	41.66667	10.00000	41.66667	5.00000	41.66667	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.57529	57.52933	44.44444	74.07407	74.07407	44.44444	44.44444	14.81481	74.07407	7.40741	74.07407	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.83186	83.18606	68.04124	97.93814	98.96907	68.04124	68.04124	19.58763	97.93814	9.89691	98.96907	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2- (bTDmL - bTDmL+c - w__+TF_F_T+IDF_fre+pri+tL_b+r2 - 3tP) - 20170619_175005	0.1Sec	0.76433	76.12544	62.30769	90.76923	90.76923	62.30769	61.92308	18.15385	90.38462	9.15385	90.76923	-	0.51770	45.10379	50.00000	50.00000	50.00000	50.00000	41.66667	10.00000	41.66667	6.66667	50.00000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.58113	58.11277	44.44444	74.07407	74.07407	44.44444	44.44444	14.81481	74.07407	7.40741	74.07407	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.83058	83.05814	68.04124	97.93814	97.93814	68.04124	68.04124	19.58763	97.93814	9.79381	97.93814	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
