project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
elastic/elasticsearch	2277	Sat Nov 10 17:02:18 MST 2012	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2422	Tue Nov 20 09:52:28 MST 2012	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2435	Wed Jan 16 16:37:20 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2580	Thu Jan 24 16:43:06 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2619	Wed Feb 06 10:37:53 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2630	Thu Feb 07 11:15:14 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2632	Fri Feb 08 10:21:06 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2680	Mon Feb 25 10:07:37 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2688	Mon Feb 25 16:09:03 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2678	Mon Feb 25 19:02:07 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2742	Fri Mar 08 18:42:39 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2772	Wed Mar 13 12:45:11 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2797	Mon Mar 18 18:39:16 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2848	Wed Apr 03 10:28:39 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2849	Wed Apr 03 10:28:54 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2856	Thu Apr 04 17:52:58 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2854	Thu Apr 04 17:57:20 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2849	Thu Apr 04 17:59:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	372	Thu Apr 04 18:02:26 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	350	Thu Apr 04 18:06:14 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	346	Thu Apr 04 18:06:47 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	339	Thu Apr 04 18:08:01 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	166	Thu Apr 04 18:09:44 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	197	Thu Apr 04 18:11:06 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	214	Thu Apr 04 18:12:22 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	233	Thu Apr 04 18:13:24 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	338	Thu Apr 04 18:17:36 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	400	Thu Apr 04 18:18:18 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	417	Thu Apr 04 18:22:43 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	425	Thu Apr 04 18:23:44 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	426	Thu Apr 04 18:24:19 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	462	Thu Apr 04 18:26:51 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	467	Thu Apr 04 18:27:08 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	556	Thu Apr 04 18:30:59 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	550	Thu Apr 04 18:32:14 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	534	Thu Apr 04 18:32:23 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	508	Thu Apr 04 18:33:31 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	505	Thu Apr 04 18:33:50 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	502	Thu Apr 04 18:34:43 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	499	Thu Apr 04 18:36:18 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	498	Thu Apr 04 18:36:26 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	493	Thu Apr 04 18:38:02 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	411	Thu Apr 04 18:38:41 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	753	Thu Apr 04 18:41:13 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	751	Thu Apr 04 18:41:27 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	750	Thu Apr 04 18:44:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	741	Thu Apr 04 18:44:29 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	737	Thu Apr 04 18:44:52 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	731	Thu Apr 04 18:45:17 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	726	Thu Apr 04 18:45:53 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	698	Thu Apr 04 18:46:39 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	694	Thu Apr 04 18:47:15 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	693	Thu Apr 04 18:48:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	691	Thu Apr 04 18:51:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	686	Thu Apr 04 18:53:10 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	679	Thu Apr 04 18:53:36 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	668	Thu Apr 04 18:53:46 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	652	Thu Apr 04 18:56:58 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	649	Thu Apr 04 18:57:12 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	622	Thu Apr 04 18:59:42 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	611	Thu Apr 04 19:00:01 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	597	Thu Apr 04 19:00:39 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	921	Thu Apr 04 19:03:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	916	Thu Apr 04 19:03:34 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	915	Thu Apr 04 19:03:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	912	Thu Apr 04 19:04:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	911	Thu Apr 04 19:04:25 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	896	Thu Apr 04 19:09:35 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	893	Thu Apr 04 19:10:13 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	881	Thu Apr 04 19:10:41 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	877	Thu Apr 04 19:11:24 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	827	Thu Apr 04 19:13:00 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	813	Thu Apr 04 19:13:11 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	812	Thu Apr 04 19:14:26 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	805	Thu Apr 04 19:18:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	797	Thu Apr 04 19:19:06 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	786	Thu Apr 04 19:21:23 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	785	Thu Apr 04 19:21:59 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	784	Thu Apr 04 19:23:18 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	783	Thu Apr 04 19:23:59 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	782	Thu Apr 04 19:26:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	771	Thu Apr 04 19:32:01 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	770	Thu Apr 04 19:32:21 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	768	Thu Apr 04 19:32:39 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	766	Thu Apr 04 19:33:06 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	497	Fri Apr 05 10:13:19 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	925	Fri Apr 05 10:14:38 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	927	Fri Apr 05 10:18:06 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	933	Fri Apr 05 10:19:26 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	940	Fri Apr 05 10:20:50 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	943	Fri Apr 05 10:21:25 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	951	Fri Apr 05 10:21:52 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	962	Fri Apr 05 10:22:11 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	972	Fri Apr 05 10:22:27 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	974	Fri Apr 05 10:22:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	981	Fri Apr 05 10:26:20 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	982	Fri Apr 05 10:26:50 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	983	Fri Apr 05 10:28:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	995	Fri Apr 05 10:28:25 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1001	Fri Apr 05 10:28:55 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	496	Fri Apr 05 13:16:44 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1046	Fri Apr 05 13:22:07 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1043	Fri Apr 05 13:24:58 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1027	Fri Apr 05 13:26:00 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1019	Fri Apr 05 13:28:52 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1213	Fri Apr 05 13:33:19 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1212	Fri Apr 05 13:36:08 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1189	Fri Apr 05 13:46:00 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1187	Fri Apr 05 13:48:53 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1173	Fri Apr 05 13:54:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1146	Fri Apr 05 13:59:33 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1137	Fri Apr 05 14:00:08 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1124	Fri Apr 05 14:00:43 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1117	Fri Apr 05 14:13:21 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1114	Fri Apr 05 14:13:51 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1092	Fri Apr 05 14:17:09 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1090	Fri Apr 05 14:18:52 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1086	Fri Apr 05 14:20:44 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1084	Fri Apr 05 14:21:12 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1080	Fri Apr 05 14:21:43 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1077	Fri Apr 05 14:23:52 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1069	Fri Apr 05 14:50:09 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1253	Fri Apr 05 14:59:39 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1248	Fri Apr 05 15:33:16 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1246	Fri Apr 05 15:35:06 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1243	Fri Apr 05 15:36:32 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1239	Fri Apr 05 15:37:47 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1214	Fri Apr 05 15:38:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1349	Fri Apr 05 15:38:55 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1346	Fri Apr 05 15:39:44 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1339	Fri Apr 05 15:40:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1338	Fri Apr 05 15:40:53 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1333	Fri Apr 05 15:41:20 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1331	Fri Apr 05 15:42:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1327	Fri Apr 05 15:42:13 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1282	Fri Apr 05 15:46:38 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1274	Fri Apr 05 15:47:24 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1272	Fri Apr 05 15:50:23 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1486	Fri Apr 05 16:04:11 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1454	Fri Apr 05 16:06:29 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1451	Fri Apr 05 16:07:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1445	Fri Apr 05 16:07:21 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1442	Fri Apr 05 16:07:37 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1439	Fri Apr 05 16:08:25 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1432	Fri Apr 05 16:08:43 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1428	Fri Apr 05 16:09:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1426	Fri Apr 05 16:09:41 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1410	Fri Apr 05 16:10:35 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1409	Fri Apr 05 16:10:51 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1406	Fri Apr 05 16:11:43 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1404	Fri Apr 05 16:12:50 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1387	Fri Apr 05 16:14:00 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1379	Fri Apr 05 16:15:17 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1371	Fri Apr 05 16:16:01 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1362	Fri Apr 05 16:16:25 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1530	Fri Apr 12 09:23:18 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2918	Fri Apr 19 19:56:10 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3010	Wed May 08 12:34:59 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2841	Mon May 13 08:26:45 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3036	Tue May 14 11:14:19 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3037	Wed May 15 10:11:32 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3042	Thu May 16 10:50:15 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3057	Fri May 17 19:45:37 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3074	Wed May 22 14:56:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3087	Fri May 24 12:49:37 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3092	Sat May 25 10:29:14 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3118	Thu May 30 08:47:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3096	Thu May 30 12:15:04 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2865	Thu Jun 06 11:17:03 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	1605	Thu Jun 06 11:17:32 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3178	Fri Jun 14 09:09:05 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3191	Sat Jun 15 17:01:09 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3191	Sat Jun 15 17:28:42 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3204	Wed Jun 19 10:33:08 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3205	Wed Jun 19 11:22:19 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3340	Tue Jul 16 16:08:12 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3340	Tue Jul 16 16:20:14 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3717	Tue Sep 17 16:27:01 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3793	Sun Sep 29 12:38:30 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4303	Fri Oct 18 12:24:11 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3923	Fri Oct 18 15:55:46 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3991	Mon Oct 28 14:38:00 MDT 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4093	Tue Nov 05 17:11:17 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3964	Thu Nov 07 12:02:21 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4128	Fri Nov 08 19:29:59 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4008	Fri Nov 08 19:41:59 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4303	Fri Nov 29 20:44:11 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4066	Mon Dec 02 15:59:59 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4142	Tue Dec 17 11:11:34 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3005	Tue Dec 17 15:12:44 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4007	Tue Dec 17 16:54:22 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4504	Wed Dec 18 11:37:54 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4131	Thu Dec 19 16:46:37 MST 2013	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4076	Thu Jan 09 13:45:12 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4664	Thu Jan 09 15:04:09 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4669	Thu Jan 09 16:30:10 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	2847	Sun Jan 12 15:13:46 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4071	Wed Jan 15 19:09:53 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4764	Thu Jan 16 17:03:47 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4888	Sat Jan 25 11:34:50 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4883	Sat Jan 25 13:41:59 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	320	Sat Jan 25 13:44:45 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4962	Fri Jan 31 10:12:04 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4967	Fri Jan 31 16:34:39 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3958	Wed Feb 05 11:05:15 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5231	Mon Feb 24 10:38:09 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5342	Wed Mar 05 11:49:11 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5344	Wed Mar 05 13:14:23 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5346	Wed Mar 05 16:41:15 MST 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5178	Tue Mar 11 15:07:10 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	4295	Thu Mar 13 16:16:05 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	3846	Thu Mar 13 16:54:32 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5430	Fri Mar 14 13:42:18 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5465	Thu Mar 20 09:38:37 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5487	Wed Mar 26 11:55:45 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5552	Wed Mar 26 15:31:31 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5488	Wed Mar 26 15:46:27 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5572	Thu Mar 27 13:51:51 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5349	Mon Mar 31 17:55:08 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5740	Tue Apr 15 11:57:23 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5405	Tue Apr 15 14:00:24 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5824	Thu Apr 17 12:08:45 MDT 2014	clintongormley	1	1262	clintongormley
elastic/elasticsearch	5826	Thu Apr 17 12:11:55 MDT 2014	clintongormley	1	1262	clintongormley
