project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
lift/framework	1121	Fri Sep 30 08:13:26 MDT 2011	jeppenejsum	5	68	jeppenejsum
lift/framework	1123	Fri Sep 30 13:39:33 MDT 2011	tuhlmann	44	68	tuhlmann
lift/framework	1124	Sun Oct 02 19:19:05 MDT 2011	jeppenejsum	4	68	jeppenejsum
lift/framework	1127	Tue Oct 04 19:15:13 MDT 2011	jeppenejsum	1	68	jeppenejsum
lift/framework	1131	Tue Oct 11 15:33:57 MDT 2011	davewhittaker	8	68	davewhittaker
lift/framework	1132	Wed Oct 19 16:11:48 MDT 2011	etorreborre	7	68	etorreborre
lift/framework	1133	Thu Oct 20 14:54:52 MDT 2011	etorreborre	2	68	etorreborre
lift/framework	1136	Mon Oct 24 18:42:33 MDT 2011	etorreborre	1	68	etorreborre
lift/framework	1138	Wed Nov 02 18:34:28 MDT 2011	andreak	22	68	andreak
lift/framework	1137	Wed Nov 02 18:56:47 MDT 2011	andreak	4	68	andreak
lift/framework	1140	Wed Nov 02 21:05:30 MDT 2011	andreak	1	68	andreak
lift/framework	1129	Fri Nov 04 14:58:22 MDT 2011	jeppenejsum	4	68	jeppenejsum
lift/framework	1142	Fri Nov 04 15:37:59 MDT 2011	jeppenejsum	5	68	jeppenejsum
lift/framework	961	Sun Nov 06 17:30:37 MST 2011	indrajitr	8	68	indrajitr
lift/framework	1115	Mon Nov 07 20:13:39 MST 2011	jeppenejsum	3	68	jeppenejsum
lift/framework	1083	Wed Nov 09 17:45:13 MST 2011	indrajitr	2	68	kevinpeno, indrajitr
lift/framework	1150	Wed Nov 09 22:03:26 MST 2011	andreak	7	68	andreak
lift/framework	1152	Fri Nov 18 20:21:04 MST 2011	andreak	2	68	andreak
lift/framework	1153	Mon Nov 28 18:59:23 MST 2011	andreak	1	68	andreak
lift/framework	1156	Mon Dec 12 08:35:04 MST 2011	shadowfiend	63	68	shadowfiend
lift/framework	1158	Mon Dec 12 19:47:05 MST 2011	dpp	3	68	dpp
lift/framework	1161	Tue Dec 13 19:15:40 MST 2011	shadowfiend	5	68	shadowfiend
lift/framework	1162	Thu Dec 15 13:19:59 MST 2011	andreak	1	68	andreak
lift/framework	937	Fri Dec 16 00:16:01 MST 2011	rusho	20	68	rusho
lift/framework	1180	Mon Jan 09 20:17:01 MST 2012	dpp	2	68	dpp
lift/framework	1070	Mon Jan 09 21:37:33 MST 2012	dpp	1	68	dpp
lift/framework	1126	Mon Jan 09 21:56:37 MST 2012	dpp	1	68	dpp
lift/framework	1177	Mon Jan 09 22:25:23 MST 2012	dpp	1	68	dpp
lift/framework	1173	Mon Jan 09 22:41:19 MST 2012	dpp	1	68	dpp
lift/framework	1196	Fri Feb 10 02:57:44 MST 2012	hoffrocket	33	68	hoffrocket
lift/framework	1418	Fri Mar 15 13:55:27 MDT 2013	obruchez	41	68	obruchez
lift/framework	1418	Mon Mar 18 07:06:29 MDT 2013	obruchez	1	68	obruchez, jonifreeman
lift/framework	1452	Thu May 30 16:31:56 MDT 2013	dpp	2	68	dpp
lift/framework	1455	Thu May 30 16:55:38 MDT 2013	dpp	1	68	dpp
lift/framework	1485	Fri Aug 09 02:21:38 MDT 2013	fmpwizard	18	68	fmpwizard
lift/framework	1573	Sat Jun 14 15:19:14 MDT 2014	eltimn	63	68	eltimn
lift/framework	1628	Sun Oct 19 19:41:24 MDT 2014	fmpwizard	8	68	fmpwizard
lift/framework	1635	Sat Nov 01 03:12:10 MDT 2014	fmpwizard	2	68	fmpwizard
lift/framework	1617	Sat Nov 01 03:23:46 MDT 2014	fmpwizard	1	68	fmpwizard
lift/framework	1732	Sat Dec 05 18:25:28 MST 2015	shadowfiend	11	68	shadowfiend
lift/framework	1759	Fri Jan 29 00:10:36 MST 2016	eltimn	7	68	eltimn
lift/framework	1759	Sun Jan 31 13:48:34 MST 2016	eltimn	1	68	fmpwizard, eltimn
rails/rails	-	-	-	-	-	-
saltstack/salt	-	-	-	-	-	-
travis-ci/travis-ci	-	-	-	-	-	-
tryghost/ghost	-	-	-	-	-	-
yui/yui3	-	-	-	-	-	-
