projectId	bugNumer	date	login	assignmentType	eventId	commitSHA
507775	829	2011-04-22T03:39:45.000Z	tsuna	2	348823	46088b9f8acc057414ba222809b1b6bc3e1a435e	
507775	830	2011-04-22T03:39:45.000Z	tsuna	2	348824	8d1e9dbd3cd9007356abaaf363a9b04019b9d2a8	
507775	831	2011-04-22T03:39:45.000Z	tsuna	2	348825	90a339ad5e4a61e750d0342be6326de46f45bedc	
507775	832	2011-04-22T03:39:45.000Z	tsuna	2	348826	79939222e465543f128fd6b1d46c06eefee7c1ef	
507775	833	2011-04-22T03:39:45.000Z	tsuna	2	348827	cea8c5fefa1429e44963ea51dde4ef18dc8024d9	
507775	834	2011-04-22T03:39:45.000Z	tsuna	2	348828	9b8eceb2296258557a2a6512ecedb58365e2bb55	
507775	835	2011-04-22T03:39:45.000Z	tsuna	2	348829	35be46df71e5da1e840b678d8650fb012ae7305b	
507775	837	2011-04-22T03:39:45.000Z	tsuna	2	348830	8c50a65699c4f2f8e8fff1a5793c76c7fbbff4c2	
507775	838	2011-04-22T03:39:45.000Z	tsuna	2	348831	08f594c3a0119cf1432b58eed60c5c5e06ecd645	
507775	839	2011-04-22T03:39:45.000Z	tsuna	2	348832	1fdef91fc2ce4c133ed4700eb14e68afd1855ee1	
507775	841	2011-04-22T03:39:45.000Z	tsuna	2	348833	ca01dc7a09cfebc9389a0b1e86917fac80ad692c	
507775	843	2011-04-22T03:39:45.000Z	tsuna	2	348834	b71513a072bed77bcd9b329df06caaecb6dc1bcb	
507775	845	2011-04-22T03:39:46.000Z	tsuna	2	348835	7d8726a5e81ba5c3d42182ffdb6b1d413a025b9f	
507775	846	2011-04-22T03:39:46.000Z	tsuna	2	348836	decb5fa8983f91156f7074d129b97e1ed83bb39d	
507775	848	2011-04-22T03:39:46.000Z	tsuna	2	348837	e8503c1455bdd5e5ebfa869befd839aba2fc6715	
507775	850	2011-04-22T03:39:46.000Z	tsuna	2	348838	e9bc7f7d955f3ea9f4e41c12bef775c3bd03af56	
507775	853	2011-04-22T03:39:46.000Z	tsuna	2	348839	22b5e7ded813794f99e69cf237780181f80fd428	
507775	854	2011-04-22T03:39:46.000Z	tsuna	2	348840	3b72d63035a9bec11a93e16c15359656cc585ccf	
507775	855	2011-04-22T03:39:46.000Z	tsuna	2	348841	25eba4b60df4c88f952fcb7ddccc887b0f454466	
507775	856	2011-04-22T03:39:46.000Z	tsuna	2	348844	7c38f20056df758b8768f31d10aff36a87949cdc	
507775	857	2011-04-22T03:39:46.000Z	tsuna	2	348842	7550fc570ea5ad59f24fe6dd8d40cab7007a1829	
507775	858	2011-04-22T03:39:46.000Z	tsuna	2	348843	1e84c439e593999ae148a459e560380f59ca7124	
507775	859	2011-04-22T03:39:46.000Z	tsuna	2	348845	897587f981bdf1f1f1d7843b3258f5a0d7adf017	
507775	442	2011-04-28T15:53:13.000Z	deinspanjer	2	427861	94c632b79b18f6e9de721d2a35bd4cc7bd1fae36	
507775	654	2011-04-28T15:53:13.000Z	deinspanjer	2	427868	0dfa3dc8a23af7f012eeba3498eadb40dbb29966	
507775	655	2011-04-28T15:53:13.000Z	deinspanjer	2	427860	0b09fd0806364c0785fc649b6483f00fb8e8ebf4	
507775	656	2011-04-28T15:53:13.000Z	deinspanjer	2	427862	5b4846b0b68af6d4893322ac51a87d6283930497	
507775	657	2011-04-28T15:53:13.000Z	deinspanjer	2	427863	8b9ec890c3c0f2cf29284aabb3d65aef24e523cf	
507775	658	2011-04-28T15:53:13.000Z	deinspanjer	2	427864	e516051ea536ee633eae17e0af70e2e6084b92a5	
507775	659	2011-04-28T15:53:13.000Z	deinspanjer	2	427872	05283c7f6dae821570e006e722614eb44a984547	
507775	661	2011-04-28T15:53:13.000Z	deinspanjer	2	427865	5da14a7ed1ed6ef2c1817491e3f8cd8a8107948a	
507775	662	2011-04-28T15:53:13.000Z	deinspanjer	2	427866	cc6f65f8b83d133aa18eb771f51e937b19478c8e	
